Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1408201666,$2,$5,$20,$30,$30,$50,$200,$500,"$1,000",,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
393021228,$1,$15,$30,$50,$100,$250,$500,"$1,500","$5,000","$9,500",,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1477615144,$1,$5,$10,$25,$50,$100,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1740061658,$1,$10,$20,$35,$100,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1764907237,$5,$10,$25,$50,$75,$150,$300,"$1,500",,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
851102310,$5,$25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1355380107,$10,$25,$50,$100,$250,$500,"$1,000",,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
597688482,$10,$25,$50,$75,$100,$250,$350,$500,$600,$800,"$1,000","$3,000","$3,500","$10,000",,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
755515960,£2,£3,£4,£5,£6,£10,£15,£16,£20,£20,£35,£40,£45,£100,£150,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
791868885,$10,$25,$50,$100,$250,$500,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1086452176,$50,$100,$200,$500,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1491773368,$5,$20,$25,$50,$100,$150,$250,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
952924582,$10,$15,$20,$30,$40,$40,$50,$125,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
718761061,$10,$25,$100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
94525752,£5,£10,£30,£75,£115,"£1,250",,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
726089852,$1,$5,$25,$110,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
221307125,$1,$10,$25,$50,$100,$250,$500,"$1,000",,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1092471577,$1,$10,$25,$50,$125,$250,$500,"$1,000","$2,500","$5,000","$10,000",,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1611025909,$5,$14,$16,$30,$35,$45,$55,$75,$100,$275,$600,"$1,000",,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1152455620,$1,$5,$10,$15,$25,$35,$50,$100,$150,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1518506560,$100,$500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1974239802,$5,$20,$35,$55,$200,$800,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1064897814,$10,$25,$30,$50,$100,$250,$300,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
731606882,$1,$2,$10,$20,$25,$30,$50,$100,$200,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1680608346,$1,$5,$10,$12,$20,$25,$30,$50,$80,$150,$500,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
818758141,$10,$30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1693358327,$20,$50,$100,$300,$500,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2120846286,£5,£10,£15,£30,£50,£800,"£1,000","£2,000",,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
526056285,$1,$10,$25,$50,$100,$350,"$1,000","$2,000",,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
65197337,$1,$5,$10,$25,$50,$50,$50,$75,$75,$100,$100,$100,$100,$100,$100,$250,$500,$500,$500,$500,"$1,000","$1,000","$1,000",,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1240737636,$1,$25,$50,$100,$250,"$1,000",,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2082509584,$20,$50,$150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1224388175,$30,$50,$75,$150,$300,$500,"$1,000","$2,500","$5,000",,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1045999444,$10,$12,$25,$28,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1824511918,$10,$25,$50,$100,$200,$300,$500,"$1,000","$3,000","$5,000",,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
525102833,$150,$190,$200,$240,$250,$300,$350,$390,$400,$440,"$1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2030937147,£21,£35,£55,£70,£100,£500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1148384177,$25,$50,$75,$100,$125,"$1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1047480370,$10,$25,$100,$500,"$1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1988172866,£20,£35,£100,£130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1221761423,$10,$30,$100,$500,"$1,000","$5,000","$10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
304806275,£5,£10,£15,£20,£35,£50,£60,£100,£200,£300,"£1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1855197751,$5,$20,$30,$40,$50,$50,$50,$50,$75,$100,$150,$200,$350,$450,$450,"$1,000","$2,200","$10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
